Id,SalePrice
2123,92541.0
2124,181129.0
2125,142403.0
2126,155322.0
2127,160359.0
2128,122097.0
2129,98682.0
2130,140284.0
2131,161427.0
2132,119660.0
2133,125305.0
2134,120392.0
2135,94872.0
2136,88667.0
2137,105962.0
2138,139132.0
2139,156037.0
2140,132608.0
2141,142610.0
2142,133945.0
2143,140951.0
2144,127054.0
2145,135444.0
2146,157596.0
2147,170567.0
2148,141103.0
2149,146004.0
2150,243404.0
2151,122201.0
2152,160090.0
2153,173828.0
2154,112217.0
2155,129023.0
2156,243025.0
2157,237043.0
2158,221136.0
2159,212682.0
2160,188084.0
2161,266459.0
2162,322567.0
2163,347751.0
2164,266107.0
2165,199345.0
2166,143344.0
2167,237877.0
2168,191193.0
2169,203415.0
2170,210856.0
2171,151971.0
2172,138678.0
2173,161483.0
2174,238649.0
2175,334147.0
2176,287222.0
2177,255670.0
2178,234097.0
2179,147349.0
2180,218506.0
2181,205239.0
2182,225110.0
2183,200945.0
2184,131957.0
2185,131293.0
2186,157241.0
2187,155371.0
2188,156528.0
2189,211853.0
2190,87671.0
2191,87452.0
2192,101006.0
2193,94905.0
2194,100386.0
2195,112247.0
2196,110673.0
2197,118821.0
2198,165268.0
2199,158677.0
2200,133619.0
2201,131925.0
2202,196333.0
2203,159735.0
2204,171053.0
2205,116500.0
2206,132549.0
2207,209942.0
2208,243514.0
2209,222910.0
2210,124558.0
2211,118981.0
2212,117934.0
2213,104227.0
2214,149547.0
2215,104399.0
2216,167835.0
2217,78927.0
2218,71942.0
2219,69975.0
2220,64363.0
2221,374284.0
2222,290324.0
2223,286897.0
2224,221849.0
2225,142481.0
2226,198618.0
2227,226156.0
2228,275700.0
2229,249070.0
2230,151926.0
2231,205907.0
2232,186851.0
2233,173414.0
2234,248973.0
2235,222940.0
2236,275030.0
2237,318289.0
2238,228700.0
2239,107500.0
2240,170528.0
2241,162477.0
2242,141019.0
2243,138620.0
2244,106510.0
2245,106163.0
2246,144220.0
2247,106852.0
2248,124314.0
2249,127742.0
2250,136952.0
2251,105620.0
2252,193823.0
2253,150743.0
2254,171679.0
2255,186817.0
2256,189325.0
2257,199849.0
2258,180306.0
2259,172276.0
2260,159488.0
2261,204038.0
2262,231242.0
2263,350330.0
2264,415806.0
2265,184091.0
2266,309582.0
2267,295854.0
2268,396639.0
2269,154935.0
2270,191377.0
2271,243253.0
2272,217444.0
2273,170573.0
2274,181711.0
2275,163943.0
2276,206345.0
2277,198138.0
2278,152920.0
2279,127293.0
2280,116657.0
2281,165766.0
2282,180903.0
2283,110738.0
2284,119226.0
2285,149648.0
2286,130436.0
2287,379999.0
2288,283015.0
2289,348524.0
2290,503568.0
2291,329042.0
2292,457387.0
2293,375015.0
2294,453048.0
2295,335890.0
2296,286082.0
2297,293562.0
2298,329162.0
2299,413481.0
2300,336351.0
2301,278773.0
2302,251288.0
2303,242542.0
2304,256653.0
2305,191053.0
2306,184738.0
2307,191337.0
2308,231798.0
2309,299266.0
2310,227404.0
2311,203936.0
2312,175222.0
2313,174716.0
2314,181559.0
2315,183775.0
2316,190351.0
2317,178916.0
2318,179025.0
2319,193200.0
2320,201632.0
2321,268339.0
2322,196368.0
2323,188263.0
2324,176454.0
2325,233393.0
2326,174678.0
2327,212951.0
2328,227035.0
2329,185408.0
2330,178192.0
2331,391123.0
2332,405876.0
2333,321425.0
2334,261962.0
2335,279011.0
2336,334217.0
2337,209575.0
2338,291054.0
2339,230179.0
2340,384492.0
2341,232150.0
2342,245332.0
2343,237236.0
2344,218547.0
2345,256414.0
2346,236357.0
2347,216388.0
2348,256535.0
2349,174743.0
2350,288404.0
2351,274257.0
2352,254285.0
2353,245788.0
2354,131708.0
2355,144683.0
2356,143918.0
2357,212223.0
2358,179044.0
2359,132376.0
2360,119812.0
2361,137077.0
2362,276642.0
2363,147261.0
2364,153872.0
2365,247988.0
2366,215165.0
2367,253774.0
2368,236470.0
2369,248612.0
2370,167674.0
2371,166388.0
2372,191491.0
2373,286071.0
2374,334617.0
2375,260173.0
2376,247715.0
2377,288990.0
2378,140946.0
2379,205288.0
2380,150221.0
2381,173239.0
2382,215887.0
2383,211930.0
2384,254519.0
2385,167293.0
2386,143659.0
2387,137403.0
2388,102335.0
2389,129967.0
2390,152290.0
2391,139283.0
2392,113738.0
2393,188366.0
2394,151608.0
2395,189379.0
2396,152146.0
2397,225148.0
2398,130659.0
2399,72397.0
2400,61684.0
2401,107173.0
2402,139970.0
2403,151632.0
2404,156953.0
2405,176374.0
2406,145663.0
2407,126280.0
2408,147055.0
2409,134559.0
2410,194192.0
2411,134288.0
2412,159005.0
2413,141760.0
2414,128104.0
2415,147261.0
2416,132618.0
2417,127447.0
2418,123102.0
2419,153340.0
2420,136912.0
2421,151349.0
2422,113893.0
2423,108304.0
2424,160539.0
2425,201826.0
2426,147260.0
2427,128191.0
2428,188791.0
2429,119342.0
2430,138157.0
2431,123344.0
2432,135151.0
2433,147177.0
2434,146520.0
2435,156662.0
2436,110628.0
2437,114255.0
2438,135842.0
2439,105362.0
2440,127689.0
2441,92667.0
2442,103570.0
2443,120910.0
2444,137333.0
2445,90118.0
2446,135394.0
2447,185965.0
2448,140302.0
2449,110545.0
2450,151374.0
2451,133217.0
2452,203846.0
2453,102666.0
2454,119651.0
2455,111840.0
2456,129641.0
2457,118881.0
2458,128015.0
2459,104923.0
2460,135832.0
2461,117379.0
2462,134325.0
2463,123640.0
2464,168844.0
2465,136093.0
2466,120711.0
2467,148611.0
2468,91759.0
2469,93141.0
2470,203375.0
2471,194496.0
2472,179993.0
2473,128320.0
2474,82127.0
2475,222907.0
2476,113850.0
2477,129181.0
2478,168773.0
2479,124952.0
2480,128488.0
2481,131520.0
2482,133360.0
2483,117702.0
2484,129244.0
2485,125714.0
2486,145820.0
2487,193355.0
2488,153189.0
2489,149990.0
2490,144165.0
2491,93401.0
2492,194515.0
2493,144749.0
2494,173669.0
2495,94156.0
2496,250966.0
2497,161657.0
2498,123712.0
2499,88842.0
2500,125088.0
2501,131755.0
2502,151043.0
2503,98272.0
2504,190096.0
2505,219219.0
2506,247904.0
2507,275252.0
2508,251974.0
2509,221626.0
2510,251303.0
2511,191354.0
2512,205335.0
2513,217703.0
2514,262961.0
2515,142458.0
2516,162896.0
2517,131047.0
2518,146040.0
2519,221268.0
2520,209922.0
2521,195890.0
2522,220854.0
2523,141369.0
2524,140642.0
2525,146629.0
2526,132927.0
2527,121251.0
2528,136307.0
2529,129711.0
2530,113997.0
2531,248218.0
2532,228552.0
2533,194287.0
2534,255647.0
2535,318058.0
2536,234693.0
2537,230803.0
2538,202770.0
2539,200403.0
2540,182642.0
2541,199877.0
2542,165714.0
2543,139176.0
2544,136815.0
2545,136045.0
2546,152213.0
2547,140272.0
2548,149424.0
2549,159963.0
2550,229449.0
2551,153861.0
2552,119801.0
2553,89398.0
2554,103202.0
2555,117260.0
2556,113129.0
2557,123137.0
2558,140165.0
2559,138563.0
2560,132673.0
2561,138451.0
2562,120737.0
2563,143578.0
2564,183250.0
2565,126461.0
2566,149728.0
2567,129891.0
2568,191480.0
2569,203631.0
2570,124930.0
2571,169436.0
2572,181822.0
2573,250437.0
2574,267732.0
2575,136052.0
2576,120737.0
2577,146748.0
2578,87480.0
2579,68880.0
2580,108893.0
2581,109946.0
2582,106666.0
2583,303827.0
2584,161461.0
2585,180500.0
2586,212522.0
2587,227500.0
2588,154286.0
2589,156817.0
2590,229393.0
2591,198476.0
2592,203076.0
2593,282808.0
2594,186841.0
2595,206456.0
2596,328728.0
2597,194692.0
2598,268418.0
2599,322249.0
2600,137328.0
2601,150584.0
2602,104628.0
2603,109341.0
2604,97951.0
2605,99335.0
2606,154727.0
2607,186118.0
2608,201849.0
2609,163650.0
2610,118389.0
2611,156141.0
2612,160752.0
2613,128131.0
2614,126640.0
2615,174432.0
2616,145951.0
2617,206925.0
2618,179224.0
2619,212242.0
2620,181043.0
2621,172834.0
2622,173332.0
2623,259755.0
2624,286566.0
2625,300893.0
2626,169543.0
2627,180233.0
2628,443767.0
2629,546525.0
2630,338084.0
2631,456934.0
2632,445605.0
2633,326045.0
2634,400290.0
2635,163808.0
2636,200261.0
2637,186844.0
2638,265990.0
2639,191904.0
2640,162598.0
2641,115812.0
2642,182799.0
2643,116683.0
2644,138503.0
2645,109933.0
2646,107343.0
2647,111287.0
2648,156772.0
2649,136470.0
2650,143707.0
2651,151559.0
2652,434966.0
2653,256255.0
2654,231752.0
2655,339607.0
2656,322237.0
2657,346408.0
2658,298957.0
2659,299254.0
2660,346495.0
2661,363291.0
2662,341880.0
2663,284258.0
2664,280201.0
2665,339916.0
2666,306832.0
2667,162418.0
2668,191196.0
2669,171954.0
2670,294727.0
2671,195131.0
2672,199236.0
2673,220324.0
2674,213550.0
2675,178176.0
2676,196272.0
2677,193268.0
2678,250520.0
2679,271960.0
2680,291508.0
2681,409997.0
2682,338159.0
2683,517247.0
2684,306434.0
2685,346453.0
2686,249750.0
2687,317740.0
2688,225234.0
2689,220172.0
2690,404483.0
2691,179112.0
2692,127373.0
2693,194635.0
2694,109857.0
2695,191501.0
2696,186850.0
2697,178462.0
2698,175442.0
2699,175582.0
2700,163409.0
2701,153675.0
2702,128097.0
2703,137254.0
2704,139696.0
2705,123799.0
2706,123385.0
2707,131921.0
2708,127339.0
2709,106768.0
2710,130291.0
2711,279520.0
2712,408446.0
2713,178753.0
2714,157788.0
2715,168323.0
2716,159542.0
2717,194951.0
2718,250022.0
2719,156686.0
2720,187984.0
2721,151527.0
2722,168170.0
2723,150645.0
2724,136772.0
2725,139191.0
2726,153284.0
2727,165251.0
2728,176639.0
2729,156584.0
2730,146280.0
2731,121131.0
2732,116747.0
2733,174774.0
2734,141751.0
2735,131130.0
2736,142405.0
2737,129312.0
2738,149659.0
2739,175227.0
2740,136750.0
2741,154179.0
2742,157640.0
2743,148870.0
2744,161326.0
2745,144303.0
2746,132378.0
2747,143273.0
2748,128564.0
2749,134462.0
2750,132326.0
2751,126495.0
2752,212143.0
2753,147216.0
2754,218593.0
2755,127651.0
2756,85154.0
2757,81209.0
2758,82042.0
2759,148293.0
2760,140336.0
2761,150820.0
2762,147187.0
2763,195503.0
2764,172261.0
2765,295504.0
2766,128532.0
2767,88396.0
2768,135427.0
2769,146892.0
2770,158277.0
2771,120348.0
2772,116941.0
2773,151664.0
2774,137590.0
2775,135025.0
2776,137224.0
2777,162997.0
2778,104693.0
2779,119117.0
2780,109221.0
2781,99466.0
2782,102589.0
2783,106353.0
2784,137323.0
2785,131981.0
2786,75570.0
2787,122513.0
2788,91835.0
2789,195786.0
2790,88034.0
2791,121408.0
2792,69861.0
2793,155040.0
2794,97515.0
2795,119747.0
2796,97183.0
2797,221926.0
2798,117634.0
2799,117906.0
2800,86359.0
2801,114180.0
2802,131648.0
2803,169048.0
2804,138090.0
2805,99190.0
2806,96538.0
2807,155768.0
2808,151883.0
2809,138128.0
2810,138530.0
2811,170854.0
2812,152807.0
2813,153501.0
2814,168123.0
2815,94401.0
2816,267206.0
2817,140116.0
2818,130578.0
2819,171561.0
2820,148335.0
2821,110976.0
2822,184218.0
2823,287015.0
2824,189196.0
2825,155726.0
2826,128088.0
2827,144843.0
2828,215402.0
2829,190422.0
2830,238726.0
2831,190138.0
2832,226412.0
2833,294478.0
2834,212123.0
2835,225044.0
2836,192603.0
2837,150463.0
2838,144648.0
2839,178683.0
2840,218201.0
2841,206897.0
2842,217695.0
2843,143603.0
2844,150703.0
2845,120524.0
2846,208772.0
2847,183060.0
2848,223425.0
2849,199137.0
2850,283051.0
2851,251549.0
2852,249017.0
2853,233832.0
2854,147961.0
2855,202500.0
2856,206618.0
2857,192308.0
2858,210609.0
2859,142140.0
2860,119911.0
2861,148413.0
2862,195283.0
2863,119697.0
2864,260198.0
2865,151843.0
2866,147763.0
2867,99311.0
2868,119124.0
2869,129420.0
2870,151633.0
2871,89976.0
2872,63559.0
2873,96743.0
2874,135529.0
2875,120388.0
2876,164285.0
2877,133120.0
2878,160080.0
2879,134880.0
2880,106370.0
2881,143025.0
2882,162914.0
2883,186870.0
2884,202177.0
2885,186451.0
2886,212622.0
2887,94949.0
2888,131641.0
2889,71017.0
2890,85592.0
2891,146084.0
2892,57494.0
2893,75339.0
2894,51810.0
2895,335317.0
2896,300548.0
2897,215504.0
2898,148856.0
2899,230497.0
2900,162742.0
2901,213762.0
2902,187833.0
2903,356224.0
2904,374215.0
2905,103137.0
2906,227353.0
2907,119472.0
2908,129953.0
2909,164256.0
2910,87034.0
2911,101274.0
2912,142089.0
2913,100613.0
2914,93692.0
2915,94392.0
2916,98930.0
2917,164423.0
2918,110867.0
2919,233283.0
